Node Number	LOC_DEFX ()
21750	1.6286e-002
21751	1.6347e-002
21752	1.51e-002
21753	1.5047e-002
21754	1.4889e-002
21755	1.473e-002
21756	1.4484e-002
21757	1.4255e-002
21758	1.2734e-002
21759	1.32e-002
21760	1.2452e-002
21761	1.1529e-002
21762	1.1293e-002
21763	1.1248e-002
21764	1.0416e-002
21765	1.0474e-002
21766	1.0234e-002
21767	1.0165e-002
21768	1.0196e-002
21769	1.0184e-002
21770	1.0132e-002
21771	1.0066e-002
21772	1.0086e-002
21773	1.01e-002
21774	1.0114e-002
21775	1.0117e-002
21776	1.0172e-002
21777	1.0214e-002
21778	1.0254e-002
21779	1.0275e-002
21780	1.0185e-002
21781	1.0311e-002
21782	1.0425e-002
21783	1.0546e-002
21784	1.0659e-002
21785	1.0765e-002
21786	1.0889e-002
21787	1.1025e-002
21788	1.1169e-002
21789	1.1314e-002
21790	1.1463e-002
21791	1.1612e-002
21792	1.1761e-002
21793	1.191e-002
21794	1.2059e-002
21795	1.2209e-002
21796	1.2358e-002
21797	1.2508e-002
21798	1.2658e-002
21799	1.2807e-002
21800	1.2957e-002
21801	1.3107e-002
21802	1.3256e-002
21803	1.3406e-002
21804	1.3556e-002
21805	1.3705e-002
21806	1.3856e-002
21807	1.4005e-002
21808	1.4155e-002
21809	1.4304e-002
21810	1.4455e-002
21811	1.4602e-002
21812	1.4753e-002
21813	1.4901e-002
21814	3.5927e-005
21815	1.0474e-003
21816	9.734e-004
21817	1.6618e-003
21818	2.7579e-003
21819	2.5426e-003
21820	3.3084e-003
21821	4.5102e-003
21822	4.9052e-003
21823	5.353e-003
21824	6.0827e-003
21825	6.0651e-003
21826	6.9598e-003
21827	7.9455e-003
21828	8.8422e-003
21829	9.1563e-003
21830	9.3692e-003
21831	1.0169e-002
21832	1.0865e-002
21833	1.1135e-002
21834	1.2147e-002
21835	1.2691e-002
21836	1.2772e-002
21837	1.3224e-002
21838	1.3115e-002
21839	1.4093e-002
21840	1.4588e-002
21841	1.4684e-002
21842	1.509e-002
21843	1.6044e-002
21844	1.6419e-002
21845	1.6403e-002
21846	1.6363e-002
21847	1.6411e-002
21848	1.6951e-002
21849	1.5721e-002
21850	1.502e-002
21851	1.4368e-002
21852	1.4116e-002
21853	1.4048e-002
21854	1.3333e-002
21855	1.2298e-002
21856	1.239e-002
21857	1.1457e-002
21858	1.1321e-002
21859	1.1179e-002
21860	1.0636e-002
21861	1.0534e-002
21862	1.0291e-002
21863	1.0257e-002
21864	9.9089e-003
21865	9.8904e-003
21866	9.871e-003
21867	9.9414e-003
21868	9.7958e-003
21869	9.8114e-003
21870	9.8098e-003
21871	9.8261e-003
21872	9.863e-003
21873	9.896e-003
21874	1.0006e-002
21875	1.0068e-002
21876	1.0169e-002
21877	1.0269e-002
21878	1.0371e-002
21879	1.049e-002
21880	1.0598e-002
21881	1.0702e-002
21882	1.0811e-002
21883	1.0774e-002
21884	1.089e-002
21885	1.1021e-002
21886	1.117e-002
21887	1.1313e-002
21888	1.146e-002
21889	1.1605e-002
21890	1.1751e-002
21891	1.1899e-002
21892	1.2048e-002
21893	1.2197e-002
21894	1.2346e-002
21895	1.2496e-002
21896	1.2644e-002
21897	1.2794e-002
21898	1.2943e-002
21899	1.3093e-002
21900	1.3242e-002
21901	1.3392e-002
21902	1.3541e-002
21903	1.3691e-002
21904	1.384e-002
21905	1.3991e-002
21906	1.414e-002
21907	1.4291e-002
21908	1.444e-002
21909	1.4591e-002
21910	1.4739e-002
21911	1.4889e-002
21912	2.3273e-004
21913	1.2057e-003
21914	1.4046e-003
21915	1.7669e-003
21916	2.039e-003
21917	2.8137e-003
21918	3.7351e-003
21919	4.5985e-003
21920	5.0691e-003
21921	5.5915e-003
21922	6.332e-003
21923	7.0571e-003
21924	6.9218e-003
21925	7.7154e-003
21926	8.4245e-003
21927	8.9724e-003
21928	9.8702e-003
21929	1.0053e-002
21930	1.1252e-002
21931	1.1096e-002
21932	1.1689e-002
21933	1.2725e-002
21934	1.3008e-002
21935	1.2994e-002
21936	1.3956e-002
21937	1.4222e-002
21938	1.4698e-002
21939	1.5059e-002
21940	1.5207e-002
21941	1.6323e-002
21942	1.6186e-002
21943	1.6251e-002
21944	1.608e-002
21945	1.5705e-002
21946	1.6215e-002
21947	1.4546e-002
21948	1.4093e-002
21949	1.4106e-002
21950	1.4284e-002
21951	1.2452e-002
21952	1.1866e-002
21953	1.2276e-002
21954	1.1365e-002
21955	1.1312e-002
21956	1.1199e-002
21957	1.0617e-002
21958	1.0499e-002
21959	1.0501e-002
21960	1.0224e-002
21961	1.0176e-002
21962	9.7779e-003
21963	9.7713e-003
21964	9.6865e-003
21965	9.6524e-003
21966	9.5818e-003
21967	9.5854e-003
21968	9.624e-003
21969	9.6366e-003
21970	9.7046e-003
21971	9.7506e-003
21972	9.8203e-003
21973	9.9341e-003
21974	9.9998e-003
21975	1.0108e-002
21976	1.0185e-002
21977	1.0297e-002
21978	1.0389e-002
21979	1.0506e-002
21980	1.0614e-002
21981	1.0739e-002
21982	1.0874e-002
21983	1.1021e-002
21984	1.1169e-002
21985	1.1314e-002
21986	1.1465e-002
21987	1.1605e-002
21988	1.1752e-002
21989	1.19e-002
21990	1.2048e-002
21991	1.2197e-002
21992	1.2345e-002
21993	1.2495e-002
21994	1.2643e-002
21995	1.2793e-002
21996	1.2942e-002
21997	1.3092e-002
21998	1.324e-002
21999	1.339e-002
22000	1.3538e-002
22001	1.3689e-002
22002	1.3837e-002
22003	1.3989e-002
22004	1.4137e-002
22005	1.4289e-002
22006	1.4437e-002
22007	1.4588e-002
22008	1.4737e-002
22009	1.4887e-002
22010	4.7204e-005
22011	3.1763e-004
22012	1.4612e-003
22013	1.5936e-003
22014	2.9103e-003
22015	3.2748e-003
22016	3.4965e-003
22017	4.7691e-003
22018	5.2063e-003
22019	5.6791e-003
22020	6.515e-003
22021	7.3745e-003
22022	7.166e-003
22023	8.7045e-003
22024	9.0706e-003
22025	1.0165e-002
22026	1.0494e-002
22027	1.0987e-002
22028	1.2301e-002
22029	1.2019e-002
22030	1.2873e-002
22031	1.2953e-002
22032	1.3088e-002
22033	1.3608e-002
22034	1.3629e-002
22035	1.5728e-002
22036	1.5892e-002
22037	1.5966e-002
22038	1.623e-002
22039	1.59e-002
22040	1.6866e-002
22041	1.5792e-002
22042	1.5207e-002
22043	1.4667e-002
22044	1.327e-002
22045	1.3468e-002
22046	1.2526e-002
22047	1.2423e-002
22048	1.1775e-002
22049	1.1613e-002
22050	1.1081e-002
22051	1.0998e-002
22052	1.1003e-002
22053	1.1038e-002
22054	1.0514e-002
22055	1.034e-002
22056	1.0368e-002
22057	1.0353e-002
22058	9.958e-003
22059	9.9452e-003
22060	9.8939e-003
22061	9.6463e-003
22062	9.5859e-003
22063	9.6423e-003
22064	9.5752e-003
22065	9.4707e-003
22066	9.4757e-003
22067	9.524e-003
22068	9.4938e-003
22069	9.6507e-003
22070	9.6264e-003
22071	9.8121e-003
22072	9.8737e-003
22073	9.9682e-003
22074	1.0033e-002
22075	1.0177e-002
22076	1.0252e-002
22077	1.0388e-002
22078	1.048e-002
22079	1.0721e-002
22080	1.0869e-002
22081	1.1015e-002
22082	1.1168e-002
22083	1.1312e-002
22084	1.1465e-002
22085	1.1606e-002
22086	1.1755e-002
22087	1.1898e-002
22088	1.2049e-002
22089	1.2197e-002
22090	1.2346e-002
22091	1.2495e-002
22092	1.2644e-002
22093	1.2794e-002
22094	1.2942e-002
22095	1.3093e-002
22096	1.3241e-002
22097	1.3392e-002
22098	1.354e-002
22099	1.3691e-002
22100	1.3839e-002
22101	1.399e-002
22102	1.4138e-002
22103	1.429e-002
22104	1.4438e-002
22105	1.4589e-002
22106	1.4738e-002
22107	1.4887e-002
22108	1.3532e-004
22109	3.4332e-004
22110	1.7591e-003
22111	2.1478e-003
22112	2.636e-003
22113	3.2252e-003
22114	3.9678e-003
22115	4.2328e-003
22116	5.4607e-003
22117	6.3289e-003
22118	6.4026e-003
22119	7.5811e-003
22120	7.6867e-003
22121	8.9612e-003
22122	9.2397e-003
22123	9.2738e-003
22124	1.0932e-002
22125	1.119e-002
22126	1.0057e-002
22127	1.2319e-002
22128	1.3033e-002
22129	1.3483e-002
22130	1.3862e-002
22131	1.3978e-002
22132	1.4348e-002
22133	1.5241e-002
22134	1.6323e-002
22135	1.5675e-002
22136	1.5759e-002
22137	1.4634e-002
22138	1.5019e-002
22139	1.2708e-002
22140	1.2236e-002
22141	1.1321e-002
22142	1.099e-002
22143	1.0927e-002
22144	1.0496e-002
22145	1.0288e-002
22146	1.0175e-002
22147	1.0187e-002
22148	9.876e-003
22149	1.012e-002
22150	9.8056e-003
22151	9.8447e-003
22152	9.3833e-003
22153	9.3374e-003
22154	9.2209e-003
22155	9.2603e-003
22156	9.2517e-003
22157	9.2448e-003
22158	9.2069e-003
22159	9.2045e-003
22160	9.2437e-003
22161	9.2131e-003
22162	9.262e-003
22163	9.307e-003
22164	9.3836e-003
22165	9.4325e-003
22166	9.476e-003
22167	9.5689e-003
22168	9.7617e-003
22169	9.8549e-003
22170	9.9489e-003
22171	1.002e-002
22172	1.0089e-002
22173	1.0169e-002
22174	1.0322e-002
22175	1.045e-002
22176	1.06e-002
22177	1.0724e-002
22178	1.0879e-002
22179	1.1018e-002
22180	1.1167e-002
22181	1.1313e-002
22182	1.1462e-002
22183	1.1608e-002
22184	1.175e-002
22185	1.1901e-002
22186	1.2048e-002
22187	1.2197e-002
22188	1.2346e-002
22189	1.2495e-002
22190	1.2644e-002
22191	1.2793e-002
22192	1.2942e-002
22193	1.3092e-002
22194	1.324e-002
22195	1.3391e-002
22196	1.3539e-002
22197	1.369e-002
22198	1.3838e-002
22199	1.3989e-002
22200	1.4138e-002
22201	1.4289e-002
22202	1.4438e-002
22203	1.4589e-002
22204	1.4738e-002
22205	1.4887e-002
22206	6.2083e-004
22207	5.6435e-004
22208	2.2404e-003
22209	2.5554e-003
22210	3.111e-003
22211	3.1723e-003
22212	4.4023e-003
22213	3.839e-003
22214	5.7876e-003
22215	6.1434e-003
22216	6.577e-003
22217	7.6278e-003
22218	8.0983e-003
22219	8.6551e-003
22220	9.1342e-003
22221	1.0964e-002
22222	1.1404e-002
22223	1.2524e-002
22224	1.3045e-002
22225	1.2608e-002
22226	1.3505e-002
22227	1.3573e-002
22228	1.3852e-002
22229	1.3629e-002
22230	1.5154e-002
22231	1.5215e-002
22232	1.4411e-002
22233	1.4289e-002
22234	1.3577e-002
22235	1.2215e-002
22236	1.0241e-002
22237	1.0233e-002
22238	1.0038e-002
22239	9.8555e-003
22240	9.4401e-003
22241	8.4691e-003
22242	8.8841e-003
22243	9.3163e-003
22244	8.9084e-003
22245	8.5583e-003
22246	8.7461e-003
22247	8.7082e-003
22248	8.7997e-003
22249	8.9083e-003
22250	8.5637e-003
22251	8.8243e-003
22252	8.8287e-003
22253	8.532e-003
22254	8.8864e-003
22255	8.841e-003
22256	8.6622e-003
22257	8.8344e-003
22258	8.846e-003
22259	9.0145e-003
22260	9.0246e-003
22261	9.1772e-003
22262	9.1642e-003
22263	9.3349e-003
22264	9.402e-003
22265	9.5294e-003
22266	9.6238e-003
22267	9.6826e-003
22268	9.7642e-003
22269	9.8494e-003
22270	9.9178e-003
22271	1.0039e-002
22272	1.0255e-002
22273	1.0403e-002
22274	1.0558e-002
22275	1.0708e-002
22276	1.0866e-002
22277	1.1012e-002
22278	1.1168e-002
22279	1.1313e-002
22280	1.1466e-002
22281	1.1609e-002
22282	1.1755e-002
22283	1.19e-002
22284	1.2049e-002
22285	1.2198e-002
22286	1.2346e-002
22287	1.2496e-002
22288	1.2644e-002
22289	1.2794e-002
22290	1.2943e-002
22291	1.3093e-002
22292	1.3241e-002
22293	1.3392e-002
22294	1.354e-002
22295	1.3691e-002
22296	1.3839e-002
22297	1.3991e-002
22298	1.4139e-002
22299	1.429e-002
22300	1.4439e-002
22301	1.459e-002
22302	1.4738e-002
22303	1.4887e-002
22304	3.2596e-004
22305	8.9583e-004
22306	1.4467e-003
22307	3.334e-003
22308	3.3491e-003
22309	3.854e-003
22310	4.392e-003
22311	4.7348e-003
22312	5.3642e-003
22313	6.0325e-003
22314	7.5074e-003
22315	7.6034e-003
22316	8.1917e-003
22317	8.6523e-003
22318	1.0403e-002
22319	1.1338e-002
22320	1.2037e-002
22321	1.1948e-002
22322	1.266e-002
22323	1.2807e-002
22324	1.3878e-002
22325	1.3463e-002
22326	1.3535e-002
22327	1.3367e-002
22328	1.2391e-002
22329	1.071e-002
22330	9.4562e-003
22331	8.4555e-003
22332	8.0564e-003
22333	8.4749e-003
22334	8.0367e-003
22335	8.519e-003
22336	7.9724e-003
22337	7.923e-003
22338	8.0036e-003
22339	8.1948e-003
22340	8.1723e-003
22341	8.1541e-003
22342	8.1324e-003
22343	8.1305e-003
22344	8.4794e-003
22345	8.2823e-003
22346	8.5901e-003
22347	8.568e-003
22348	8.3854e-003
22349	8.4497e-003
22350	8.6151e-003
22351	8.6232e-003
22352	8.6904e-003
22353	8.8114e-003
22354	8.8163e-003
22355	8.9572e-003
22356	8.9364e-003
22357	9.0931e-003
22358	9.1722e-003
22359	9.2016e-003
22360	9.325e-003
22361	9.4024e-003
22362	9.4966e-003
22363	9.5914e-003
22364	9.6946e-003
22365	9.7944e-003
22366	9.9079e-003
22367	9.9915e-003
22368	1.01e-002
22369	1.0211e-002
22370	1.0318e-002
22371	1.0433e-002
22372	1.0585e-002
22373	1.0726e-002
22374	1.0874e-002
22375	1.1019e-002
22376	1.1167e-002
22377	1.1314e-002
22378	1.1462e-002
22379	1.1608e-002
22380	1.1751e-002
22381	1.1902e-002
22382	1.2048e-002
22383	1.2198e-002
22384	1.2346e-002
22385	1.2496e-002
22386	1.2644e-002
22387	1.2794e-002
22388	1.2943e-002
22389	1.3093e-002
22390	1.3241e-002
22391	1.3391e-002
22392	1.3539e-002
22393	1.369e-002
22394	1.3838e-002
22395	1.399e-002
22396	1.4138e-002
22397	1.429e-002
22398	1.4438e-002
22399	1.459e-002
22400	1.4738e-002
22401	1.4887e-002
22402	9.1356e-004
22403	3.5443e-004
22404	1.219e-003
22405	2.4129e-003
22406	2.8482e-003
22407	4.2972e-003
22408	4.3763e-003
22409	4.9729e-003
22410	5.5011e-003
22411	7.331e-003
22412	7.7466e-003
22413	8.5814e-003
22414	9.6665e-003
22415	1.1112e-002
22416	9.7139e-003
22417	1.1581e-002
22418	1.1304e-002
22419	1.1678e-002
22420	1.3488e-002
22421	1.3874e-002
22422	1.3317e-002
22423	1.2128e-002
22424	1.0219e-002
22425	8.3036e-003
22426	7.0942e-003
22427	7.2859e-003
22428	7.3871e-003
22429	7.7974e-003
22430	7.6537e-003
22431	7.4829e-003
22432	7.7275e-003
22433	8.3672e-003
22434	8.6998e-003
22435	8.3782e-003
22436	8.3952e-003
22437	8.8857e-003
22438	8.5482e-003
22439	8.3514e-003
22440	9.0222e-003
22441	8.4486e-003
22442	8.4299e-003
22443	8.7453e-003
22444	8.536e-003
22445	8.8658e-003
22446	8.9425e-003
22447	8.6532e-003
22448	8.8482e-003
22449	8.9692e-003
22450	9.0131e-003
22451	8.8624e-003
22452	9.0257e-003
22453	9.0139e-003
22454	9.0204e-003
22455	8.97e-003
22456	9.0159e-003
22457	9.0353e-003
22458	9.2214e-003
22459	9.1567e-003
22460	9.3737e-003
22461	9.4101e-003
22462	9.5517e-003
22463	9.628e-003
22464	9.7588e-003
22465	9.8527e-003
22466	9.9662e-003
22467	1.0092e-002
22468	1.0185e-002
22469	1.0396e-002
22470	1.0569e-002
22471	1.07e-002
22472	1.0871e-002
22473	1.1011e-002
22474	1.1171e-002
22475	1.1314e-002
22476	1.1468e-002
22477	1.161e-002
22478	1.1756e-002
22479	1.1901e-002
22480	1.205e-002
22481	1.2199e-002
22482	1.2347e-002
22483	1.2497e-002
22484	1.2645e-002
22485	1.2795e-002
22486	1.2943e-002
22487	1.3094e-002
22488	1.3242e-002
22489	1.3393e-002
22490	1.3541e-002
22491	1.3692e-002
22492	1.384e-002
22493	1.3991e-002
22494	1.4139e-002
22495	1.4291e-002
22496	1.4439e-002
22497	1.459e-002
22498	1.4739e-002
22499	1.4887e-002
22500	9.0463e-005
22501	6.1441e-005
22502	1.1485e-003
22503	1.7683e-003
22504	2.4934e-003
22505	4.3637e-003
22506	5.3955e-003
22507	6.5179e-003
22508	5.607e-003
22509	7.0376e-003
22510	8.2706e-003
22511	7.8807e-003
22512	1.0411e-002
22513	1.0876e-002
22514	1.0346e-002
22515	1.1434e-002
22516	1.1861e-002
22517	1.3069e-002
22518	1.2491e-002
22519	1.2193e-002
22520	8.4624e-003
22521	6.8243e-003
22522	7.6233e-003
22523	8.2029e-003
22524	1.2698e-002
22525	1.0129e-002
22526	1.0253e-002
22527	1.2706e-002
22528	1.065e-002
22529	9.174e-003
22530	1.2719e-002
22531	9.7459e-003
22532	9.8746e-003
22533	1.0035e-002
22534	1.0001e-002
22535	9.2795e-003
22536	9.5083e-003
22537	9.4646e-003
22538	9.3199e-003
22539	9.4185e-003
22540	9.5458e-003
22541	9.3038e-003
22542	9.3522e-003
22543	9.6132e-003
22544	9.4609e-003
22545	9.4317e-003
22546	9.5128e-003
22547	9.3058e-003
22548	9.2674e-003
22549	9.3325e-003
22550	9.2691e-003
22551	9.3265e-003
22552	9.4131e-003
22553	9.3235e-003
22554	9.4028e-003
22555	9.4358e-003
22556	9.3583e-003
22557	9.425e-003
22558	9.4665e-003
22559	9.5913e-003
22560	9.627e-003
22561	9.7397e-003
22562	9.8336e-003
22563	9.9472e-003
22564	1.0066e-002
22565	1.0187e-002
22566	1.0319e-002
22567	1.0435e-002
22568	1.0586e-002
22569	1.073e-002
22570	1.0877e-002
22571	1.1022e-002
22572	1.117e-002
22573	1.1316e-002
22574	1.1465e-002
22575	1.161e-002
22576	1.1753e-002
22577	1.1903e-002
22578	1.205e-002
22579	1.2199e-002
22580	1.2347e-002
22581	1.2496e-002
22582	1.2645e-002
22583	1.2795e-002
22584	1.2943e-002
22585	1.3093e-002
22586	1.3241e-002
22587	1.3392e-002
22588	1.354e-002
22589	1.3691e-002
22590	1.3839e-002
22591	1.399e-002
22592	1.4139e-002
22593	1.429e-002
22594	1.4439e-002
22595	1.459e-002
22596	1.4739e-002
22597	1.4888e-002
22598	9.8515e-005
22599	-9.9999e-007
22600	1.2552e-003
22601	2.3783e-003
22602	2.4494e-003
22603	4.2626e-003
22604	5.8993e-003
22605	5.1824e-003
22606	6.3324e-003
22607	7.3482e-003
22608	8.4599e-003
22609	8.4292e-003
22610	7.9848e-003
22611	9.9376e-003
22612	1.223e-002
22613	6.9307e-003
22614	7.7344e-003
22615	6.1777e-003
22616	9.1474e-003
22617	9.7931e-003
22618	1.4763e-002
22619	1.3678e-002
22620	1.3063e-002
22621	1.489e-002
22622	1.5501e-002
22623	1.167e-002
22624	1.4375e-002
22625	1.4097e-002
22626	1.5558e-002
22627	1.4405e-002
22628	1.455e-002
22629	1.2288e-002
22630	1.3318e-002
22631	1.4686e-002
22632	1.206e-002
22633	1.3028e-002
22634	1.1856e-002
22635	1.1772e-002
22636	1.1607e-002
22637	1.167e-002
22638	1.073e-002
22639	1.0831e-002
22640	1.0865e-002
22641	1.0332e-002
22642	1.0336e-002
22643	9.9764e-003
22644	1.003e-002
22645	1.01e-002
22646	9.958e-003
22647	9.9416e-003
22648	9.9384e-003
22649	9.9126e-003
22650	9.7345e-003
22651	9.7711e-003
22652	9.7878e-003
22653	9.7674e-003
22654	9.7172e-003
22655	9.7026e-003
22656	9.7533e-003
22657	9.7522e-003
22658	9.6457e-003
22659	9.6819e-003
22660	9.816e-003
22661	9.895e-003
22662	1.0042e-002
22663	1.0133e-002
22664	1.0298e-002
22665	1.0405e-002
22666	1.0566e-002
22667	1.0721e-002
22668	1.0873e-002
22669	1.1022e-002
22670	1.1171e-002
22671	1.1319e-002
22672	1.1466e-002
22673	1.1613e-002
22674	1.1756e-002
22675	1.1902e-002
22676	1.2051e-002
22677	1.22e-002
22678	1.2348e-002
22679	1.2498e-002
22680	1.2646e-002
22681	1.2796e-002
22682	1.2944e-002
22683	1.3094e-002
22684	1.3243e-002
22685	1.3393e-002
22686	1.3542e-002
22687	1.3692e-002
22688	1.3841e-002
22689	1.3992e-002
22690	1.414e-002
22691	1.4291e-002
22692	1.444e-002
22693	1.4591e-002
22694	1.474e-002
22695	1.4889e-002
22696	-1.e-006
22697	3.6744e-004
22698	1.6809e-006
22699	1.6549e-003
22700	3.4284e-003
22701	4.3714e-003
22702	5.4337e-003
22703	5.2853e-003
22704	8.0154e-003
22705	6.894e-003
22706	5.0891e-003
22707	5.8996e-003
22708	7.5773e-003
22709	5.9127e-003
22710	1.322e-002
22711	1.703e-002
22712	8.6537e-003
22713	1.8341e-002
22714	1.2409e-002
22715	1.4926e-002
22716	1.8712e-002
22717	1.4291e-002
22718	1.7352e-002
22719	1.7042e-002
22720	1.621e-002
22721	1.6801e-002
22722	1.8163e-002
22723	1.9935e-002
22724	1.8469e-002
22725	1.7288e-002
22726	1.5704e-002
22727	1.5805e-002
22728	1.5892e-002
22729	1.4229e-002
22730	1.4998e-002
22731	1.4421e-002
22732	1.4186e-002
22733	1.3291e-002
22734	1.3181e-002
22735	1.318e-002
22736	1.3113e-002
22737	1.1994e-002
22738	1.1979e-002
22739	1.1086e-002
22740	1.1049e-002
22741	1.1014e-002
22742	1.0377e-002
22743	1.0273e-002
22744	1.0303e-002
22745	1.0308e-002
22746	1.0077e-002
22747	1.0044e-002
22748	1.0057e-002
22749	1.0056e-002
22750	9.9738e-003
22751	9.8526e-003
22752	9.8394e-003
22753	9.81e-003
22754	9.8693e-003
22755	9.8799e-003
22756	9.7763e-003
22757	9.8273e-003
22758	9.9421e-003
22759	1.0042e-002
22760	1.0168e-002
22761	1.0265e-002
22762	1.0384e-002
22763	1.0517e-002
22764	1.0623e-002
22765	1.0744e-002
22766	1.0883e-002
22767	1.1028e-002
22768	1.1175e-002
22769	1.1323e-002
22770	1.1468e-002
22771	1.1611e-002
22772	1.1755e-002
22773	1.1903e-002
22774	1.2051e-002
22775	1.22e-002
22776	1.2348e-002
22777	1.2497e-002
22778	1.2646e-002
22779	1.2795e-002
22780	1.2944e-002
22781	1.3093e-002
22782	1.3242e-002
22783	1.3392e-002
22784	1.354e-002
22785	1.3691e-002
22786	1.3839e-002
22787	1.399e-002
22788	1.4139e-002
22789	1.429e-002
22790	1.4439e-002
22791	1.459e-002
22792	1.4738e-002
22793	1.489e-002
22794	6.3591e-004
22795	7.55e-004
22796	2.9887e-003
22797	5.5295e-003
22798	3.4964e-003
22799	6.1575e-003
22800	2.0543e-002
22801	3.486e-003
22802	1.3123e-002
22803	3.5809e-002
22804	1.577e-002
22805	3.8057e-002
22806	1.1838e-002
22807	2.0952e-002
22808	2.7628e-002
22809	1.9325e-002
22810	3.3978e-002
22811	2.4623e-002
22812	1.5654e-002
22813	2.4169e-002
22814	2.2605e-002
22815	1.7556e-002
22816	1.6954e-002
22817	1.5396e-002
22818	2.2465e-002
22819	2.0111e-002
22820	1.5786e-002
22821	1.6144e-002
22822	1.6651e-002
22823	1.9113e-002
22824	1.9166e-002
22825	1.7637e-002
22826	1.7402e-002
22827	1.58e-002
22828	1.5785e-002
22829	1.5768e-002
22830	1.5142e-002
22831	1.5168e-002
22832	1.4811e-002
22833	1.4907e-002
22834	1.4336e-002
22835	1.3265e-002
22836	1.2394e-002
22837	1.2101e-002
22838	1.2085e-002
22839	1.1203e-002
22840	1.1199e-002
22841	1.0405e-002
22842	1.0451e-002
22843	1.0424e-002
22844	1.018e-002
22845	1.0148e-002
22846	1.0017e-002
22847	1.0016e-002
22848	1.0005e-002
22849	1.0044e-002
22850	9.9526e-003
22851	9.9669e-003
22852	9.9766e-003
22853	1.003e-002
22854	1.0085e-002
22855	1.0134e-002
22856	1.0061e-002
22857	1.0061e-002
22858	1.0168e-002
22859	1.0298e-002
22860	1.041e-002
22861	1.053e-002
22862	1.0639e-002
22863	1.075e-002
22864	1.0892e-002
22865	1.1031e-002
22866	1.1175e-002
22867	1.132e-002
22868	1.1466e-002
22869	1.1611e-002
22870	1.1757e-002
22871	1.1905e-002
22872	1.2053e-002
22873	1.2202e-002
22874	1.2351e-002
22875	1.25e-002
22876	1.2648e-002
22877	1.2798e-002
22878	1.2947e-002
22879	1.3096e-002
22880	1.3245e-002
22881	1.3395e-002
22882	1.3544e-002
22883	1.3694e-002
22884	1.3843e-002
22885	1.3994e-002
22886	1.4142e-002
22887	1.4293e-002
22888	1.4442e-002
22889	1.4593e-002
22890	1.4742e-002
22891	1.4892e-002
22892	1.7887e-004
22893	5.2274e-004
22894	1.544e-003
22895	1.5557e-003
22896	2.7955e-003
22897	3.1391e-003
22898	3.2367e-003
22899	5.4981e-003
22900	4.9497e-003
22901	5.8205e-003
22902	5.5364e-003
22903	6.6488e-003
22904	7.2418e-003
22905	8.1982e-003
22906	8.3087e-003
22907	9.0736e-003
22908	1.0147e-002
22909	1.0113e-002
22910	1.1645e-002
22911	1.0697e-002
22912	1.2107e-002
22913	1.2116e-002
22914	1.2969e-002
22915	1.3066e-002
22916	1.3801e-002
22917	1.3735e-002
22918	1.4264e-002
22919	1.4802e-002
22920	1.5099e-002
22921	1.5173e-002
22922	1.619e-002
22923	1.6224e-002
22924	1.6196e-002
22925	1.5925e-002
22926	1.5635e-002
22927	1.5263e-002
22928	1.46e-002
22929	1.4252e-002
22930	1.4184e-002
22931	1.3343e-002
22932	1.2359e-002
22933	1.1939e-002
22934	1.1706e-002
22935	1.1194e-002
22936	1.1118e-002
22937	1.0517e-002
22938	1.0521e-002
22939	1.0231e-002
22940	1.0177e-002
22941	1.017e-002
22942	9.8313e-003
22943	9.8704e-003
22944	9.7053e-003
22945	9.6854e-003
22946	9.6253e-003
22947	9.6658e-003
22948	9.7045e-003
22949	9.7183e-003
22950	9.778e-003
22951	9.8402e-003
22952	9.9572e-003
22953	9.9421e-003
22954	1.0124e-002
22955	1.018e-002
22956	1.0332e-002
22957	1.0427e-002
22958	1.0564e-002
22959	1.0664e-002
22960	1.0724e-002
22961	1.0742e-002
22962	1.0866e-002
22963	1.1012e-002
22964	1.1154e-002
22965	1.1301e-002
22966	1.1449e-002
22967	1.1599e-002
22968	1.1748e-002
22969	1.1898e-002
22970	1.2047e-002
22971	1.2197e-002
22972	1.2347e-002
22973	1.2497e-002
22974	1.2647e-002
22975	1.2797e-002
22976	1.2947e-002
22977	1.3097e-002
22978	1.3247e-002
22979	1.3397e-002
22980	1.3547e-002
22981	1.3697e-002
22982	1.3847e-002
22983	1.3997e-002
22984	1.4147e-002
22985	1.4297e-002
